word,pos_tag,level
drapery,JJ,4
drastic,JJ,5.13692188854597
drastic,RB,6
drastically,RB,5.12447622424635
draw,VB,1
draw,NN,2
drawer,NN,2
drawing,JJ,2
drawing,NN,2
drawing,VBG,2
drawn,JJ,1.5
drawn,VBN,1.5
dread,JJ,4
dread,NN,4
dread,VB,4
dreadfully,RB,4
dream,NN,1
dream,VB,2
dress,VB,2
dress,NN,1
dress,JJ,1.5
dresser,NN,1.5
dresser,JJ,1.5
dresser,VB,1.5
dresser,RB,1.5
dressing,VBG,1.5
dressing,NN,1.5
dressing,JJ,1.5
drew,NNP,1.5
drew,VB,1.5
dribble,NN,6
dribble,JJ,6
dribble,VB,6
dried,VBN,1.5
dried,JJ,1.5
drift,VB,5.96602313556155
drift,NN,4.24215924968307
driftwood,NNP,6
driftwood,VB,6
drill,NN,2
drill,VB,2
drink,VB,1
drink,NN,1
drink,JJ,1
drip,NN,6
drip,VB,6
drip,JJ,6
drive,VB,2
drive,NN,1
driven,VBN,1.5
driven,JJ,1.5
driver,NN,1
drivers,NNS,1
drives,NN,1.5
drives,VBZ,1.5
driveway,NN,5.90179423896071
driving,NN,1.5
driving,JJ,1.5
driving,VB,1.5
drizzle,NN,6
drizzly,NN,6
drizzly,JJ,6
drizzly,RB,6
drone,NN,6
drone,VB,6
drone,JJ,6
drop,NN,2
drop,JJ,1.5
drop,VB,1
droplet,NN,6
droplet,VB,6
droplet,JJ,6
dropout,NN,4
dropout,JJ,4
dropout,VB,4
drought,NN,4
drought,JJ,4
drove,VBN,1.5
drown,NN,3
drown,JJ,3
drown,IN,3
drown,VBN,3
drowsy,JJ,6
drowsy,NN,6
drowsy,RB,6
drowsy,VB,6
drug,NN,2
drug,JJ,2
drugs,NNS,2
drum,NNP,1
drum,VB,1
drummer,NNP,1
drummer,JJ,1
drummer,VB,1
drumstick,NNP,6
drunk,JJ,3
drunk,NN,3
drunk,VB,3
dry,NN,1.5
dry,JJ,1
dry,VB,2
drywall,NNP,6
drywall,VB,6
dual,NN,6
dual,JJ,3.5204581164329
dubbed,VBN,6
dubious,JJ,5.8557765006268
duchess,NNP,5.60062581063256
duchess,JJ,6
duck,NN,2
duck,VB,2
duck,JJ,2
duckling,NN,6
duckling,VBG,6
due,JJ,1
due,RB,1
due,NN,1
duet,NN,6
duet,JJ,6
duet,VB,6
duke,NNP,3.02838562719611
dull,JJ,3
dully,NNP,6
dully,RB,6
dumb,JJ,4
dumbfounded,JJ,6
dumbfounded,VB,6
dump,NN,3
dump,JJ,3
dump,VB,3
dumpling,NN,6
dumpling,VBG,6
dune,NNP,6
dune,JJ,6
dune,VB,6
duplex,JJ,6
duplex,NN,6
duplex,VB,6
duplicate,NN,4
duplicate,VB,4
duplicate,JJ,4
durable,NN,6
durable,JJ,4.73314174718628
duration,NN,2.67129951641794
during,IN,2
dusk,NN,5.84110110349491
dust,JJ,2
dust,NN,2
dust,VB,2
dustbin,NNP,3
dustbin,VB,3
dustpan,NN,6
dutch,NNP,3.75987620465565
dutch,JJ,4.11287905759209
duty,JJ,3
duty,NN,3
duvet,NNP,3
dwarf,NNP,4
dwarf,VB,4
dwell,NN,6
dwell,DT,6
dwell,RB,6
dwell,IN,6
dwell,VB,5.40465339990674
dwell,JJ,6
dying,NN,2
dying,VBG,2
dynamic,NN,4
dynamic,JJ,4
dynasty,NNP,3
dynasty,VB,3
dynasty,RB,3
dynasty,JJ,3
dynasty,CD,3
each,DT,1
each,PRP,1
eager,JJ,3
eagerly,RB,4
eagerness,NN,3
eagle,NN,4
ear,NN,1
earl,NNP,3.24639610324856
earlier,JJ,1.5
earlier,RBR,1.5
earlier,NN,1.5
earliest,JJS,1.5
earlobe,NNP,6
early,NN,1.5
early,JJ,2
early,RB,1
earn,VB,2
earnings,NNS,4
earnings,JJ,4
earphones,NNS,6
earphones,VB,6
earring,NN,2
earring,VBG,2
earth,NN,2
earth,JJ,2
earthquake,NN,2
earthquake,JJ,2
earthworm,NN,6
earthworm,DT,6
earthworm,JJ,6
ease,VB,4
ease,NN,4
easier,RB,1
easier,JJR,1
easiest,NN,1
easiest,JJS,1
easily,RB,2
east,NN,2
east,JJ,2
east,RB,2
eastern,NNP,3
eastern,JJ,3
easy,JJ,1
easy,NN,1
easy,RB,1
easygoing,JJ,3
easygoing,VB,3
eat,VB,1
eat,JJ,1
eaten,VBN,1
eatery,NN,6
eccentric,JJ,5.70026963779328
echo,NNP,4.77788350794157
echo,VB,6
eclipse,VB,6
eclipse,NNP,5.93907253548987
ecological,JJ,3
ecological,NN,3
ecology,JJ,3
ecology,NN,3
ecology,VB,3
economic,NN,3
economic,JJ,3
economically,RB,3.730792291781
economics,NNS,3
economist,NN,4
economy,NN,3
ecosystem,NN,3
ecosystem,JJ,3
ecosystem,PRP,3
ecosystem,VB,3
ecstasy,NN,3
ecstasy,JJ,3
eczema,NNP,6
edge,NN,3
edge,JJ,3
edge,VB,3
edible,JJ,5.53536222855029
edit,NN,4
edit,VB,4
edit,PRP,4
edit,CC,4
edit,RB,4
edited,VBN,4
edited,NN,4
edited,JJ,4
edition,JJ,3
edition,NN,3
editor,NN,2
editorial,JJ,4
editorial,NN,4
educate,VB,3
educated,VBN,4
educated,JJ,4
education,NN,2
educational,JJ,2
educational,NN,2
eel,NNP,6
eel,RB,6
eel,VB,6
eel,JJ,6
eerie,NN,6
eerie,RB,6
eerie,VB,6
eerie,JJ,6
effect,VB,2
effect,NN,2
effective,NN,3
effective,JJ,3
effectively,RB,4
effectiveness,NN,4
effects,NNS,2
effects,VB,2
efficiency,NN,3
efficient,NN,3
efficient,JJ,3
efficiently,RB,4.19653295875414
effort,NN,2
efforts,NNS,2
egg,NN,1
egg,JJ,1
eggplant,NN,6
eggplant,JJ,6
eggplant,VB,6
ego,NNP,4.22171510732207
egyptian,JJ,2.89460894874042
egyptian,NNP,2.89460894874042
eight,CD,1
eight,JJ,1
eight,NN,1
eighteen,JJ,1
eighteen,CD,1
eighth,JJ,4.14803639547627
eighth,NN,4.6286562223035
eighty,CD,1
eighty,JJ,1
either,RB,1
either,CC,2
either,DT,3
either,NN,2.25
either,PRP,3
elaborate,JJ,3.98048894505121
elaborate,VB,6
elated,NN,6
elated,VB,6
elated,JJ,6
elbow,NNP,3
elder,NNP,1
elder,JJ,1
eldest,JJS,1
eldest,NN,1
eldest,RB,1
elect,VB,4
elect,NN,4
election,NN,3
election,JJ,3
electoral,JJ,4
electoral,NN,4
electorate,NN,4
electorate,JJ,4
electorate,VB,4
electorate,RB,4
electric,NN,2
electric,JJ,2
electrical,NN,3
electrical,JJ,3
electrician,NNP,4
electrician,JJ,4
electrician,VB,4
electricity,NN,3
electromagnetic,JJ,5.00534383610355
electromagnetic,NN,6
electron,NN,3
electronic,JJ,3
electronic,NN,3
electronics,NNS,4
electronics,JJ,4
elegant,JJ,4
elegantly,RB,4
element,JJ,3
element,NN,3
elementary,JJ,1
elements,NNS,3
elephant,NN,2
elevate,VB,6
elevate,JJ,6
elevate,NN,6
elevate,RB,6
elevation,NN,3.53030253658632
elevation,JJ,6
elevation,CD,6
elevation,VB,6
elevator,NN,2
eleven,CD,1
eleven,NN,1
elicit,VB,5.89156427516354
elicit,NN,6
elicit,RB,6
eligibility,NN,3.87790220441812
eligible,NN,4
eligible,JJ,4
eliminate,VB,3
elimination,NN,3.54541699592631
elite,JJ,4
elite,NN,4
eloquent,JJ,4
else,RB,1
else,JJ,1
else,NN,1
elsewhere,RB,2
elsewhere,NN,2
elucidate,NNP,6
elucidate,VB,6
email,NN,1
email,VB,2
email,JJ,1.5
email,RB,1.5
embargo,NNP,5.91545916376464
embark,NN,6
embark,VB,6
embarrass,NN,3
embarrass,JJ,3
embarrass,VB,3
embarrassed,VB,3
embarrassed,JJ,3
embarrassment,NN,3
embassy,NNP,4
embed,VB,6
embed,NN,6
embed,JJ,6
ember,NNP,6
ember,JJ,6
ember,VB,6
ember,RB,6
embrace,NN,4
embrace,VB,4
embroidery,NN,6
embroidery,JJ,6
embroidery,RB,6
embroidery,VB,6
embryo,NNP,4.87112682554778
emerald,NNP,6
emerald,VB,6
emerald,JJ,6
emerge,VB,3
emergence,NN,4
emergency,NN,2
emergency,JJ,2
eminent,JJ,4.28482184326207
emission,NN,3.2822783642644
emission,JJ,6
emission,VB,6
emit,NNP,6
emit,PRP,6
emit,VB,6
emit,JJ,6
emotion,NN,3
emotional,JJ,3
empathetic,JJ,6
empathetic,NN,6
empathetically,RB,6
empathy,NN,6
empathy,JJ,6
empathy,VB,6
empathy,PRP,6
emperor,NNP,3
emphasis,NN,3
emphasize,VB,3
emphasize,NN,3
emphasize,JJ,3
empire,NNP,3
empirical,NN,6
empirical,JJ,3.28691270288566
empirical,VB,6
employ,NN,4
employ,VB,4
employee,JJ,4
employee,NN,4
employees,NNS,4
employees,VB,4
employer,NN,4
employer,JJ,4
employment,JJ,3
employment,NN,3
empower,NN,6
empower,DT,6
empower,VB,6
empower,RB,6
empower,IN,6
empty,JJ,2
empty,VB,2
emulate,NN,6
emulate,VB,6
enable,VB,3
enamel,NNP,5.61344521625423
enamel,JJ,6
enamel,VB,6
enamel,RB,6
enclose,NN,3
enclose,VB,3
enclose,CD,3
enclose,JJ,3
enclosure,NN,4.95336043083795
enclosure,VB,6
enclosure,JJ,6
encompass,NN,6
encompass,JJ,6
encompass,VB,5.91802510843193
encounter,NN,3
encounter,VB,4
encourage,VB,2
encouragement,NN,3
encrypt,NN,6
encrypt,IN,6
encrypt,JJ,6
encrypt,VB,6
encryption,NN,6
encryption,JJ,6
encryption,VB,6
encyclopedia,NN,3
encyclopedia,VB,3
encyclopedia,JJ,3
end,VB,2
end,JJ,1.5
end,NN,1
end,RB,1.5
endanger,VB,3
endangered,VB,2
endangered,NN,2
endangered,JJ,2
ended,JJ,1.5
ended,VBN,1.5
ending,VBG,2
ending,NN,2
endless,JJ,3
endlessly,NN,4
endlessly,RB,4
endorse,VB,4
endorse,NN,4
endorse,JJ,4
endorsement,NN,5.07703493806056
ends,NNS,1.5
ends,VB,1.5
endurance,JJ,4
endurance,NN,4
endurance,VB,4
endurance,RB,4
endure,VB,3
enemy,NN,3
enemy,JJ,3
energetic,JJ,2
energy,JJ,4
energy,NN,4
enforce,VB,4
enforcement,NN,2.24668114018529
enforcement,JJ,6
engage,VB,3
engagement,NN,4
engine,NN,3
engine,JJ,3
engineer,NN,1
engineer,VB,1
engineering,NN,3
engineering,VB,3
engines,NNS,3
english,JJ,2.01128522809046
english,NNP,1.51081253603646
engrave,VB,6
enhance,VB,4
enjoy,VB,1
enjoyable,JJ,3
enjoyable,NN,3
enjoyable,VB,3
enjoyable,RB,3
enjoyment,NN,3
enjoyment,VB,3
enjoyment,JJ,3
enlarge,VB,5.51899402654683
enlist,NN,6
enlist,VB,6
enlist,JJ,6
enlist,RB,6
enormous,JJ,2
enormously,RB,5.63881915277898
enough,NN,2
enough,RB,2
enough,JJ,2
enough,DT,2
enough,PRP,2
enrich,NNP,3
enrich,VB,3
enrich,JJ,3
enroll,NNP,4
enroll,VB,4
enroll,RB,4
enrollment,NN,3.91115956851839
enrollment,VB,6
enrollment,JJ,6
ensemble,NN,5.66615690303384
ensemble,JJ,6
ensemble,VB,6
ensure,VB,3
entail,NNP,6
entail,VB,5.88770991818243
entail,RB,6
entail,JJ,6
enter,VB,2
entered,VBN,2
enterprise,NN,4
enterprise,JJ,4
enterprises,NNS,4
entertain,VB,3
entertain,NN,3
entertain,JJ,3
entertain,IN,3
entertain,RB,3
entertainment,NN,2
enthusiasm,NN,3
enthusiastic,JJ,3
enthusiastically,RB,4
entire,NN,3
entire,JJ,3
entirety,NN,5.43517691652902
entirety,JJ,6
entitle,VB,4
entity,NN,3.12436590281133
entrance,NN,2
entree,NNP,5.0571237383754
entree,VB,5.0571237383754
entree,JJ,5.0571237383754
entrepreneur,NNP,4
entries,VB,3
entries,NNS,3
entries,JJ,3
entries,CD,3
entry,JJ,3
entry,NN,3
enumerate,NN,6
enumerate,JJ,6
enumerate,VB,6
envelope,NN,2
envious,JJ,3
envious,NN,3
environment,NN,4
environmental,NN,3
environmental,JJ,3
envision,NNP,6
envision,JJ,6
envision,VB,6
envy,NNP,2
envy,VB,4
enzyme,JJ,6
enzyme,NN,3.56379409140393
enzyme,VB,6
enzyme,DT,6
epic,JJ,6
epic,NN,5.56284695200672
epidemic,NN,4.87447242340192
epidemic,JJ,6
epidemic,VB,6
episode,NN,2
epistemology,NN,6
epitomize,VB,6
equal,NN,4
equal,JJ,3
equal,VB,4
equality,NN,3
equally,RB,3
equation,NN,4
equator,NN,5.99877780767609
equator,JJ,6
equator,VB,6
equip,NN,4
equip,VB,4
equip,RB,4
equip,CD,4
equip,JJ,4
equipment,JJ,3
equipment,NN,3
equity,JJ,4
equity,NN,4
equivalent,NN,3.49348972986743
equivalent,JJ,2.42039850379606
era,NN,3
era,JJ,3
erase,NNP,6
erase,JJ,6
erase,VB,6
eraser,NNP,3
eraser,JJ,3
erosion,NN,3.472749419708
erotic,JJ,5.74582764056144
erratic,JJ,6
erratic,NN,6
error,NN,2
errors,NNS,2
erupt,VB,4
eruption,NN,4
escalator,NN,2
escalator,JJ,2
escalator,VB,2
escape,NN,2
escape,VB,3
escort,NN,5.92541671491764
escort,VB,6
esophagus,NN,6
esophagus,JJ,6
esophagus,VB,6
especially,RB,2
essay,NN,2
essence,NN,3
essential,JJ,3
essentially,RB,4
est,NN,1.1838298607339
est,RB,1.1838298607339
establish,VB,2
established,JJ,2
established,VBN,2
establishment,NN,3
estate,NN,4
estate,JJ,4
esteem,NN,4.53721518749232
esteem,PRP,6
esteem,JJ,6
esteem,VB,6
esteem,RB,6
estimate,NN,4
estimate,VB,3
estimated,VBN,4
estimated,JJ,4
estimates,NNS,3.5
estimates,VB,3.5
estuary,NNP,5.93042099091295
estuary,JJ,6
estuary,VB,6
etc,JJ,5.67939119394139
etc,NN,4.9512715886291
etc,VB,6
etc,CD,6
etc,RB,5.4959315395431
etc,PRP,6
eternal,JJ,3
eternally,RB,4
eternally,NN,4
eternally,JJ,4
eternity,NN,3
ethernet,NN,6
ethernet,JJ,6
ethernet,VB,6
ethical,JJ,3.30173772767137
ethnic,JJ,4
ethnicity,NN,4
ethnicity,JJ,4
euphoria,NN,6
eur,NN,5.59304955606487
eur,JJ,6
eur,CD,6
eur,VB,6
eur,RB,6
euro,NNP,2
european,JJ,1.87236063336176
european,NNP,2.22860434528668
evacuate,NN,4
evacuate,VB,4
evacuate,RB,4
evacuation,NN,4
evaluate,VB,4
evaluation,NN,4
evaporation,NN,4.44229048159125
evaporation,VB,6
evaporation,JJ,6
evasive,NN,6
evasive,JJ,6
evasive,VB,6
eve,NN,3.93790502139379
even,JJ,3
even,RB,2
even,NN,2.5
even,VB,2.5
evening,NN,1
event,NN,1
event,JJ,1
events,NNS,1
eventual,JJ,5.05169804635877
eventually,RB,3
ever,JJ,2
ever,NN,2
ever,RB,2
every,DT,1
everybody,NN,1
everybody,PRP,1
everyday,JJ,1
everyone,NN,1
everyone,PRP,1
everything,NN,1
everything,JJ,1
everything,PRP,1
everywhere,RB,1
evidence,VB,2
evidence,NN,2
evident,JJ,3
evidently,RB,4
evil,NN,4
evil,JJ,4
evoke,NNP,6
evoke,IN,6
evoke,JJ,6
evoke,VB,6
evoke,PRP,6
evolution,NN,4
evolutionary,JJ,4.41762323063599
evolutionary,NN,6
evolutionary,VB,6
evolve,NN,4
evolve,VB,4
evolve,JJ,4
evolve,PRP,4
evolve,CD,4
evolve,RB,4
exacerbate,RB,6
exacerbate,VB,6
exacerbate,JJ,6
exact,JJ,3
exactly,RB,2
exaggerate,VB,4
exaggerate,NN,4
exam,NN,2
exam,JJ,2
exam,VB,2
examination,NN,3
examination,JJ,3
examine,VB,3
example,NN,1
examples,NNS,1
exasperated,VB,6
exasperated,NN,6
exasperated,JJ,6
excavate,NNP,6
excavate,VB,6
excavate,JJ,6
excavate,RB,6
excavation,NN,4.69222998706856
excavation,VB,6
excavation,JJ,6
exceed,VB,4
exceedingly,RB,3
excel,NN,4
excel,DT,4
excel,VB,4
excel,RB,4
excel,JJ,4
excellence,NN,3
excellence,VB,3
excellent,JJ,1
except,IN,2
except,VB,2
except,CC,2
exception,NN,4
exceptional,JJ,4
exceptionally,RB,4
excerpt,NN,6
excerpt,JJ,6
excerpt,VB,6
excess,NN,3
excess,JJ,3
excessive,JJ,4
excessively,RB,3
excessively,NN,3
excessively,JJ,3
exchange,NN,2
exchange,VB,3
exchange,JJ,2.5
excited,VB,1
excited,JJ,1
excitement,NN,3
exciting,JJ,1
exclaim,VB,4
exclaim,RB,4
exclaim,NN,4
exclaim,JJ,4
exclude,VB,4
exclusive,JJ,3
exclusively,RB,4
excursion,NN,4
excursion,JJ,4
excuse,VB,3
excuse,NN,1
execute,VB,4
execution,NN,4
executive,NN,4
executive,JJ,4
exemplify,VB,6
exemplify,JJ,6
exempt,VB,6
exempt,JJ,3.49732884187857
exercise,NN,2
exercise,VB,1
exert,NN,6
exert,VB,4.87989616685289
exert,JJ,6
exhaust,NN,4
exhaust,JJ,4
exhaust,VB,4
exhaustive,NN,4
exhaustive,JJ,4
exhaustive,RB,4
exhaustive,CD,4
exhaustive,VB,4
exhibit,VB,4
exhibit,NN,4
exhibition,NN,2
exile,NN,4
exist,VB,2
existence,NN,3
existing,VBG,4
existing,JJ,4
exit,VB,3
exit,NN,3
exit,JJ,3
exodus,NNP,5.57902064790177
exotic,JJ,4
expand,VB,3
expansion,NN,4
expansion,JJ,4
expansive,NN,3
expansive,JJ,3
expansive,VB,3
expect,VB,2
expectation,NN,4
expectations,NNS,4
expectations,JJ,4
expected,JJ,4
expected,VBN,4
expedite,NN,6
expedite,VB,6
expedite,JJ,6
expedition,NN,4
expel,NN,6
expel,VB,6
expenditure,NN,2.17564910171227
expenditure,JJ,6
expense,JJ,3
expense,NN,3
expenses,NNS,3
expensive,JJ,1
expensive,RB,1
experience,NN,2
experience,VB,3
experienced,JJ,3
experienced,VBN,3
experiences,VB,2.5
experiences,NNS,2.5
experiment,NN,3
experiment,VB,4
experimental,JJ,1.86324591486226
expert,JJ,4
expert,NN,2
expertise,NN,3
experts,NNS,3
expire,VB,5.73704568585745
explain,VB,2
explanation,NN,2
explicit,JJ,3.53943028191585
explode,VB,4
exploit,VB,4
exploitation,NN,3.92259358526558
exploitation,VB,6
exploitation,JJ,6
exploration,NN,3
explore,VB,2
explorer,NN,4
explorer,JJ,4
explosion,NN,3
explosive,NN,4
explosive,JJ,4
exponent,NN,6
exponent,JJ,6
exponent,VB,6
export,JJ,4
export,VB,4
export,NN,4
expose,VB,3
exposed,JJ,3
exposed,VBN,3
exposure,NN,2.12294262479597
express,NN,2
express,VB,3
express,JJ,2.5
expressed,VBN,2.5
expressed,JJ,2.5
expression,NN,2
expressway,NN,6
expressway,VB,6
expulsion,NN,5.67774399979831
expulsion,VB,6
expulsion,JJ,6
exquisite,NN,4
exquisite,JJ,4
exquisite,RB,4
exquisite,PRP,4
exquisite,VB,4
extend,VB,3
extended,JJ,3
extended,VB,3
extension,NN,4
extensive,JJ,4
extensively,RB,3
extensively,NN,3
extensively,JJ,3
extent,NN,3
exterior,NN,4.27787443936166
external,JJ,4
external,NN,4
extinction,NN,3
extinction,VB,3
extinction,JJ,3
extra,JJ,2
extra,RB,2
extra,NN,3
extract,VB,4
extract,NN,4
extraction,NN,4
extraction,JJ,4
extraction,VB,4
extracurricular,NN,6
extracurricular,JJ,6
extracurricular,VB,6
extraordinary,JJ,3
extrapolate,RB,5.51860072372265
extrapolate,VB,5.51860072372265
extrapolate,JJ,5.51860072372265
extravagant,NN,6
extravagant,JJ,5.94372738054749
extravagant,VB,6
extreme,JJ,3
extreme,NN,3
extremely,RB,2
extrovert,NN,6
extrovert,VB,6
extrovert,JJ,6
extroverted,JJ,6
extroverted,VB,6
eye,NN,1
eye,JJ,1
eyebrow,NNP,4
eyelash,NNP,4
eyelid,NNP,4
eyelid,JJ,4
eyelid,VB,4
eyes,NNS,1
fabric,NN,4
fabricate,VB,4
fabricate,NN,4
fabricate,RB,4
fabulous,NN,4
fabulous,JJ,4
facade,NN,6
face,RB,1.5
face,JJ,1.5
face,NN,1
face,VB,2
facial,JJ,4.53663365080896
facilitate,VB,4
facilities,NNS,4
facility,NN,3
fact,JJ,2
fact,NN,2
faction,NN,2
faction,JJ,2
faction,VB,2
factor,VB,4
factor,NN,4
factors,NNS,4
factory,NN,1
facts,NNS,2
faculty,NN,4
fade,NN,3
fade,VB,3
fade,JJ,3
fahrenheit,VB,6
fahrenheit,RB,6
fahrenheit,JJ,6
fahrenheit,NNP,6
fahrenheit,CC,6
fail,VB,2
failed,VBN,2
failed,JJ,2
failure,NN,3
faint,JJ,3
faint,VB,4
fair,JJ,1
fair,NN,3
fairly,RB,2
fairness,NN,2
fairy,NN,1
fairy,JJ,1
fairy,VB,1
faith,NN,4
faithful,NN,3
faithful,JJ,3
faithful,RB,3
faithful,VB,3
faithfully,NN,4
faithfully,RB,4
faithfully,JJ,4
fake,JJ,3
fake,NN,3
falcon,NNP,6
fall,NN,3
fall,VB,2
fallacy,NN,6
fallacy,JJ,6
fallen,JJ,3
fallen,VB,3
fallout,NN,6
falls,VB,2.5
falls,NNS,2.5
falsify,VB,6
falter,NNP,4
falter,VB,4
falter,JJ,4
falter,RB,4
fame,NN,4
fame,VB,4
familiar,JJ,2
families,NNS,1
family,NN,1
family,JJ,1
famine,NN,5.07136618852754
famous,JJ,1
famous,NN,1
fan,NN,1
fan,VB,1
fancy,NN,3
fancy,JJ,2
fancy,VB,3
fans,NNS,1
fantastic,JJ,2
fantasy,JJ,3
fantasy,NN,3
far,JJ,4
far,NN,3
far,RB,2
fare,VB,2
fare,NN,2
farewell,NNP,3
farm,NN,1
farm,VB,1
farm,JJ,1
farmer,JJ,1
farmer,NNP,1
farther,RB,3
fascinate,VB,3
fascinate,NN,3
fascist,JJ,6
fascist,NN,6
fascist,VB,6
fashion,NN,2
fashion,VB,2
fashion,JJ,2
fast,NN,1
fast,JJ,1
fast,RB,1
fasten,RB,3
fasten,VB,3
fasten,NN,3
faster,JJ,1
faster,RBR,1
fasting,NN,1
fasting,JJ,1
fasting,VBG,1
fat,NN,4
fat,JJ,1
fatal,JJ,4
fate,NN,4
father,NN,1
father,VB,1
father,JJ,1
fatigue,JJ,6
fatigue,NN,3.7258035142326
fatigue,VB,6
fatty,JJ,5.16530096493365
fatty,NN,5.3063137797343
fatty,RB,6
fatty,VB,6
fatty,CD,6
faucet,NN,6
faucet,VB,6
faucet,JJ,6
fault,NN,2
fault,JJ,2
favor,VB,2
favor,NN,2
favorable,JJ,3
favorite,NN,1
favorite,JJ,1
favorites,NNS,1
favour,NN,2
favour,IN,2
favour,DT,2
favour,RP,2
favour,VB,2
favour,RB,2
favour,CD,2
favour,JJ,2
favourite,JJ,1
favourite,NN,1
favourite,VB,1
favourite,RB,1
fawn,NNP,6
fawn,JJ,6
fawn,VB,6
fax,NNP,3
fax,VB,3
fear,VB,4
fear,NN,2
fear,JJ,3
fearfully,RB,3
fearfully,NN,3
fearfully,JJ,3
feasibility,NN,4.20892085724297
feasibility,JJ,6
feasible,NN,6
feasible,JJ,3.8012878318056
feasible,VB,6
feast,JJ,3
feast,NN,3
feast,VB,3
feat,NN,4
feather,NNP,2
feather,JJ,2
feather,VB,2
feature,NN,2
feature,VB,4
featured,VBN,3
featured,JJ,3
features,NNS,3
features,VB,3
february,NNP,1
federal,NN,4
federal,JJ,4
federation,NN,2
fee,NN,2
fee,JJ,2
feeble,NN,6
feeble,JJ,5.1842171033126
feeble,VB,6
feed,VB,3
feed,NN,1
feedback,NN,4
feedback,VB,4
feedback,JJ,4
feeds,VB,2
feel,JJ,1.5
feel,NN,2
feel,VB,1
feeling,NN,1
feeling,VBG,1
fees,NNS,2
feet,NNS,3
fell,JJ,2.5
fell,VB,2.5
fell,NNP,2.5
fellow,NNP,3
fellow,JJ,4
fellowship,NN,3.5
fellowship,VB,3.5
fellowship,JJ,3.5
felony,NN,4.93253691862978
felt,VBN,1.5
female,JJ,2
female,NN,4
feminine,JJ,4.90838071789314
feminine,NN,6
fence,NN,2
fencing,VB,2
fencing,NN,2
fencing,JJ,2
fender,NNP,6
fender,JJ,6
fennel,NNP,6
ferment,NN,6
ferment,VB,6
ferment,JJ,6
fermented,JJ,6
fermented,VBN,6
fermented,NN,6
fern,NNP,6
fern,JJ,6
fern,IN,6
fern,VB,6
fern,RP,6
fern,CD,6
ferocious,JJ,6
ferocious,NN,6
ferociously,JJ,6
ferociously,RB,6
ferret,NNP,6
ferret,JJ,6
ferret,VB,6
ferry,NNP,3
ferry,VB,3
fertile,JJ,4.58145397426688
fertility,JJ,6
fertility,NN,3.86372756984258
fertilizer,NN,3.77072602116908
fest,JJ,3.45434964618549
fest,NN,3.45434964618549
festival,NN,1
fetch,VB,3
fever,NN,1
few,JJ,2.5
few,RB,2.5
few,DT,2
few,PRP,3
fiance,NNP,6
fiancee,NNP,6
fiber,NN,4
fiber,JJ,4
fiberglass,NNP,6
fiberglass,VB,6
fiberglass,JJ,6
fickle,JJ,6
fickle,NN,6
fickle,VB,6
fiction,NN,2
fiction,JJ,2
fictional,JJ,4
fiddle,NN,6
fiddle,JJ,6
fiddle,VB,6
fidget,NNP,6
fidget,VB,6
field,JJ,1
field,NN,1
field,VB,1
fields,NNS,1
fields,VB,1
fieldwork,NN,6
fieldwork,CD,6
fieldwork,JJ,6
fieldwork,VB,6
fieldwork,RB,6
fierce,JJ,4
fiercely,RB,6
fifteen,CD,1
fifteen,JJ,1
fifth,RB,3
fifth,JJ,3
fifth,NN,3
fifth,CD,3
fifty,JJ,1
fifty,CD,1
fight,JJ,2
fight,VB,3
fight,NN,1
fighter,NN,2
figure,JJ,2
figure,NN,2
figure,VB,2
figures,VB,2
figures,NNS,2
filament,NN,5.63789448504531
filament,VB,6
filament,JJ,6
file,NN,1
file,JJ,2.5
file,VB,4
filed,VBN,2.5
files,VB,2.5
files,NNS,2.5
filet,NN,6
filet,VB,6
filet,CD,6
fill,NN,1
fill,VB,1
fill,JJ,1
filled,VBN,1
filled,JJ,1
fillet,NN,1
fillet,JJ,1
fillet,VB,1
film,NN,2
film,VB,3
films,NNS,2.5
filter,NN,3
filter,RB,3
filter,IN,3
filter,VB,3
filter,JJ,3
filthy,JJ,6
filthy,NN,6
filthy,VB,6
filtration,NN,4.92892263599614
filtration,JJ,6
fin,NNP,5.38663201432098
fin,JJ,6
fin,IN,6
fin,VB,6
fin,RB,6
fin,CD,6
fin,RP,6
final,JJ,2
final,NN,2
finale,NN,2
finale,VB,2
finale,JJ,2
finally,RB,2
finance,NN,4
finance,JJ,3.5
finance,VB,3
financial,JJ,3
financial,NN,3
financing,NN,3.5
financing,VB,3.5
finch,JJ,6
finch,NNP,6
finch,VB,6
find,VB,1
finding,NN,3
finding,JJ,3
finding,VBG,3
fine,VB,4
fine,JJ,1
fine,NN,3
fine,RB,4
finger,NN,3
finger,VB,3
finger,JJ,3
fingerprint,NN,6
finish,NN,1
finish,VB,1
finished,JJ,1
finished,VBN,1
finite,NN,5.95279401846673
finite,VB,6
finite,JJ,3.49369148974062
finite,PRP,6
finite,RB,6
fir,JJ,6
fir,NN,5.2432647729433
fir,VB,6
fir,RB,6
fir,CD,6
fir,IN,6
fire,NN,1
fire,JJ,2.5
fire,VB,4
firearm,JJ,4
firearm,NN,4
firearm,VB,4
firefighter,NN,3
firefighter,JJ,3
firefly,NNP,6
firefly,RB,6
firefly,JJ,6
fireplace,NN,4
firewall,NNP,6
firewall,VB,6
firewall,JJ,6
fireworks,NN,3
fireworks,VB,3
firm,NN,3
firm,JJ,3
firm,VB,3
firmly,RB,3
